Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/03/2018,16:07:36,2,Svenja,Sensor 3,0.676,min,73.71,Humid,38.152,deg,443294,10.799,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:07:38,2,Svenja,Sensor 3,0.708,min,68.975,Humid,38.91,deg,451956,10.769,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:07:40,2,Svenja,Sensor 3,0.738,min,65.113,Humid,39.541,deg,459056,10.786,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:07:42,2,Svenja,Sensor 3,0.766,min,61.843,Humid,40.102,deg,465304,10.779,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:19,2,Svenja,Sensor 3,2.389,min,39.091,Humid,44.578,deg,516915,10.787,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:20,2,Svenja,Sensor 3,2.414,min,38.887,Humid,44.623,deg,517363,10.789,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:22,2,Svenja,Sensor 3,2.435,min,38.698,Humid,44.665,deg,517694,10.789,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:23,2,Svenja,Sensor 3,2.456,min,38.562,Humid,44.699,deg,517983,10.775,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:45,2,Svenja,Sensor 3,2.828,min,32.444,Humid,46.116,deg,533609,10.791,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:47,2,Svenja,Sensor 3,2.852,min,30.232,Humid,46.657,deg,538967,10.783,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:48,2,Svenja,Sensor 3,2.877,min,28.19,Humid,47.164,deg,543993,10.8,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:09:50,2,Svenja,Sensor 3,2.9,min,26.513,Humid,47.596,deg,548200,10.786,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:10,2,Svenja,Sensor 3,3.247,min,28.112,Humid,47.184,deg,545543,10.8,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:12,2,Svenja,Sensor 3,3.273,min,26.397,Humid,47.626,deg,549687,10.785,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:14,2,Svenja,Sensor 3,3.299,min,24.794,Humid,48.044,deg,553533,10.789,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:15,2,Svenja,Sensor 3,3.327,min,23.289,Humid,48.451,deg,557213,10.756,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:48,2,Svenja,Sensor 3,3.869,min,52.465,Humid,41.813,deg,490659,10.785,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:49,2,Svenja,Sensor 3,3.896,min,49.335,Humid,42.424,deg,497268,10.785,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:51,2,Svenja,Sensor 3,3.923,min,46.452,Humid,43.008,deg,503570,10.777,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:10:52,2,Svenja,Sensor 3,3.947,min,44.155,Humid,43.486,deg,508694,10.773,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,16:11:20,2,Svenja,Sensor 3,4.404,min,91.607,Humid,35.618,deg,419130,10.784,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
