Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/02/2018,16:08:53,2,Svenja,Sensor 3,0,min,199.33,Humid,26.163,deg,283161,10.636,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:08:56,2,Svenja,Sensor 3,0.059,min,198.755,Humid,26.196,deg,283477,10.641,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:08:59,2,Svenja,Sensor 3,0.106,min,198.362,Humid,26.21,deg,283596,10.668,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:09:02,2,Svenja,Sensor 3,0.158,min,198.29,Humid,26.221,deg,283733,10.649,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:09:48,2,Svenja,Sensor 3,0.917,min,141.878,Humid,30.322,deg,330985,10.623,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:09:50,2,Svenja,Sensor 3,0.96,min,140.923,Humid,30.406,deg,331877,10.622,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:09:53,2,Svenja,Sensor 3,1.011,min,139.846,Humid,30.486,deg,332756,10.662,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:09:57,2,Svenja,Sensor 3,1.067,min,139.139,Humid,30.56,deg,333715,10.631,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:10:43,2,Svenja,Sensor 3,1.837,min,131.531,Humid,31.254,deg,342230,10.634,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:10:46,2,Svenja,Sensor 3,1.883,min,131.089,Humid,31.311,deg,342999,10.592,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:10:48,2,Svenja,Sensor 3,1.925,min,130.372,Humid,31.364,deg,343649,10.633,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:10:51,2,Svenja,Sensor 3,1.967,min,129.889,Humid,31.411,deg,344249,10.63,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,16:11:50,2,Svenja,Sensor 3,2.95,min,126.065,Humid,31.767,deg,348899,10.665,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
