Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/03/2018,4:07:16,2,Svenja,Sensor 3,0,min,100.995,Humid,34.486,deg,387265,10.66,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:18,2,Svenja,Sensor 3,0.037,min,97.72,Humid,34.881,deg,391828,10.671,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:20,2,Svenja,Sensor 3,0.071,min,95.038,Humid,35.213,deg,395842,10.68,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:22,2,Svenja,Sensor 3,0.104,min,92.879,Humid,35.496,deg,399285,10.66,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:49,2,Svenja,Sensor 3,0.551,min,93.733,Humid,35.384,deg,397437,10.666,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:50,2,Svenja,Sensor 3,0.578,min,92.923,Humid,35.491,deg,398671,10.658,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:52,2,Svenja,Sensor 3,0.606,min,92.175,Humid,35.584,deg,399785,10.668,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:07:54,2,Svenja,Sensor 3,0.635,min,91.529,Humid,35.669,deg,400733,10.666,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:23,2,Svenja,Sensor 3,1.121,min,97.028,Humid,34.963,deg,390955,10.681,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:25,2,Svenja,Sensor 3,1.151,min,93.555,Humid,35.421,deg,396313,10.627,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:26,2,Svenja,Sensor 3,1.182,min,89.965,Humid,35.858,deg,401430,10.712,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:28,2,Svenja,Sensor 3,1.213,min,87.199,Humid,36.244,deg,405985,10.669,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:54,2,Svenja,Sensor 3,1.641,min,79.007,Humid,37.41,deg,419466,10.638,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:56,2,Svenja,Sensor 3,1.667,min,77.594,Humid,37.605,deg,421581,10.676,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:57,2,Svenja,Sensor 3,1.697,min,76.223,Humid,37.816,deg,423916,10.658,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:08:59,2,Svenja,Sensor 3,1.726,min,74.882,Humid,38.016,deg,426132,10.667,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,4:09:31,2,Svenja,Sensor 3,2.25,min,69.992,Humid,38.78,deg,436976,10.665,1010,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
