Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/02/2018,4:05:38,2,Svenja,Sensor 3,0,min,195.617,Humid,26.4,deg,253974,10.608,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:05:42,2,Svenja,Sensor 3,0.069,min,195.077,Humid,26.437,deg,254382,10.598,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:05:46,2,Svenja,Sensor 3,0.135,min,194.362,Humid,26.47,deg,254751,10.629,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:05:50,2,Svenja,Sensor 3,0.2,min,193.947,Humid,26.499,deg,255079,10.62,1025,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:06:52,2,Svenja,Sensor 3,1.231,min,191.654,Humid,26.646,deg,257675,10.61,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:06:56,2,Svenja,Sensor 3,1.294,min,191.787,Humid,26.654,deg,257775,10.565,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:07:00,2,Svenja,Sensor 3,1.358,min,191.439,Humid,26.659,deg,257875,10.611,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:07:03,2,Svenja,Sensor 3,1.413,min,191.193,Humid,26.665,deg,257963,10.638,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:07:54,2,Svenja,Sensor 3,2.267,min,200.281,Humid,26.12,deg,252837,10.6,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:07:58,2,Svenja,Sensor 3,2.336,min,200.494,Humid,26.107,deg,252726,10.601,1025,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:08:02,2,Svenja,Sensor 3,2.398,min,200.553,Humid,26.103,deg,252695,10.602,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:08:06,2,Svenja,Sensor 3,2.458,min,200.742,Humid,26.092,deg,252655,10.601,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:08:59,2,Svenja,Sensor 3,3.35,min,193.137,Humid,26.558,deg,259093,10.596,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:09:04,2,Svenja,Sensor 3,3.43,min,192.771,Humid,26.589,deg,259471,10.574,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:09:08,2,Svenja,Sensor 3,3.5,min,192.366,Humid,26.609,deg,259735,10.589,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:09:12,2,Svenja,Sensor 3,3.56,min,192.08,Humid,26.627,deg,259951,10.589,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:10:40,2,Svenja,Sensor 3,5.039,min,193.429,Humid,26.538,deg,260235,10.601,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:10:44,2,Svenja,Sensor 3,5.094,min,192.708,Humid,26.579,deg,260694,10.612,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:10:48,2,Svenja,Sensor 3,5.164,min,192.304,Humid,26.617,deg,261191,10.577,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:10:51,2,Svenja,Sensor 3,5.221,min,191.751,Humid,26.646,deg,261553,10.593,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:11:55,2,Svenja,Sensor 3,6.285,min,203.413,Humid,25.934,deg,255106,10.601,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:12:00,2,Svenja,Sensor 3,6.361,min,203.661,Humid,25.923,deg,255010,10.591,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:12:04,2,Svenja,Sensor 3,6.433,min,203.547,Humid,25.92,deg,255011,10.618,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:12:08,2,Svenja,Sensor 3,6.502,min,203.692,Humid,25.92,deg,255036,10.594,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,4:13:06,2,Svenja,Sensor 3,7.467,min,200.285,Humid,26.122,deg,258500,10.594,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
