Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/02/2018,10:07:13,2,Svenja,Sensor 3,1.154,min,173.174,Humid,27.848,deg,283853,10.688,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:07:32,2,Svenja,Sensor 3,1.46,min,168.059,Humid,28.218,deg,288743,10.679,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:07:34,2,Svenja,Sensor 3,1.489,min,167.677,Humid,28.26,deg,289152,10.64,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:07:35,2,Svenja,Sensor 3,1.513,min,167.246,Humid,28.293,deg,289474,10.636,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:07:36,2,Svenja,Sensor 3,1.536,min,166.94,Humid,28.318,deg,289746,10.629,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:08:36,2,Svenja,Sensor 3,2.533,min,179.271,Humid,27.446,deg,276235,10.635,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:08:37,2,Svenja,Sensor 3,2.554,min,177.842,Humid,27.543,deg,277229,10.636,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:08:39,2,Svenja,Sensor 3,2.576,min,176.433,Humid,27.631,deg,278205,10.66,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:08:40,2,Svenja,Sensor 3,2.599,min,175.209,Humid,27.715,deg,279194,10.663,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:07,2,Svenja,Sensor 3,3.05,min,180.784,Humid,27.344,deg,275667,10.634,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:09,2,Svenja,Sensor 3,3.077,min,180.761,Humid,27.336,deg,275531,10.661,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:11,2,Svenja,Sensor 3,3.106,min,180.924,Humid,27.324,deg,275385,10.663,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:12,2,Svenja,Sensor 3,3.137,min,180.975,Humid,27.316,deg,275226,10.676,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:37,2,Svenja,Sensor 3,3.55,min,187.899,Humid,26.865,deg,270610,10.665,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:39,2,Svenja,Sensor 3,3.579,min,188.244,Humid,26.856,deg,270444,10.628,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:41,2,Svenja,Sensor 3,3.608,min,188.091,Humid,26.85,deg,270345,10.672,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:09:42,2,Svenja,Sensor 3,3.637,min,188.395,Humid,26.843,deg,270215,10.638,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:05,2,Svenja,Sensor 3,4.008,min,152.295,Humid,29.444,deg,300909,10.636,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:06,2,Svenja,Sensor 3,4.038,min,150.074,Humid,29.621,deg,302896,10.647,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:08,2,Svenja,Sensor 3,4.069,min,147.776,Humid,29.791,deg,304886,10.702,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:10,2,Svenja,Sensor 3,4.098,min,146.318,Humid,29.937,deg,306648,10.638,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:42,2,Svenja,Sensor 3,4.625,min,62.132,Humid,40.092,deg,417461,10.657,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:44,2,Svenja,Sensor 3,4.657,min,56.278,Humid,41.139,deg,427879,10.65,1024,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:45,2,Svenja,Sensor 3,4.687,min,51.565,Humid,42.027,deg,436623,10.653,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:10:47,2,Svenja,Sensor 3,4.721,min,46.668,Humid,42.997,deg,446059,10.664,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:15,2,Svenja,Sensor 3,5.178,min,161.48,Humid,28.719,deg,293628,10.648,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:16,2,Svenja,Sensor 3,5.201,min,162.053,Humid,28.679,deg,293072,10.638,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:18,2,Svenja,Sensor 3,5.224,min,162.411,Humid,28.644,deg,292633,10.66,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:19,2,Svenja,Sensor 3,5.249,min,162.901,Humid,28.608,deg,292224,10.657,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:45,2,Svenja,Sensor 3,5.674,min,150.155,Humid,29.61,deg,304883,10.659,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:46,2,Svenja,Sensor 3,5.703,min,149.128,Humid,29.7,deg,305854,10.644,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:48,2,Svenja,Sensor 3,5.727,min,148.185,Humid,29.775,deg,306671,10.653,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:11:49,2,Svenja,Sensor 3,5.753,min,147.327,Humid,29.847,deg,307513,10.652,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:12:18,2,Svenja,Sensor 3,6.23,min,164.329,Humid,28.503,deg,291252,10.652,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:12:20,2,Svenja,Sensor 3,6.257,min,162.452,Humid,28.653,deg,292936,10.627,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:12:22,2,Svenja,Sensor 3,6.289,min,160.699,Humid,28.8,deg,294711,10.59,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/02/2018,10:12:23,2,Svenja,Sensor 3,6.317,min,158.815,Humid,28.922,deg,296155,10.652,1023,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
