Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/03/2018,10:09:49,2,Svenja,Sensor 3,0,min,73.207,Humid,38.268,deg,442962,10.686,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:09:52,2,Svenja,Sensor 3,0.059,min,68.207,Humid,39.059,deg,451941,10.695,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:09:56,2,Svenja,Sensor 3,0.117,min,64.132,Humid,39.749,deg,459434,10.656,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:09:59,2,Svenja,Sensor 3,0.175,min,60.561,Humid,40.358,deg,466131,10.68,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:10:45,2,Svenja,Sensor 3,0.938,min,66.697,Humid,39.306,deg,455062,10.696,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:10:49,2,Svenja,Sensor 3,0.999,min,65.617,Humid,39.484,deg,457176,10.701,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:10:52,2,Svenja,Sensor 3,1.059,min,64.701,Humid,39.643,deg,458954,10.685,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:10:56,2,Svenja,Sensor 3,1.115,min,63.992,Humid,39.771,deg,460386,10.661,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:11:42,2,Svenja,Sensor 3,1.88,min,37.526,Humid,44.955,deg,517821,10.688,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:11:46,2,Svenja,Sensor 3,1.945,min,35.674,Humid,45.378,deg,522115,10.691,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:11:49,2,Svenja,Sensor 3,2.001,min,34.412,Humid,45.677,deg,525243,10.672,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:11:52,2,Svenja,Sensor 3,2.054,min,33.345,Humid,45.926,deg,527787,10.684,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:12:31,2,Svenja,Sensor 3,2.708,min,38.045,Humid,44.839,deg,519506,10.684,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:12:35,2,Svenja,Sensor 3,2.764,min,36.834,Humid,45.117,deg,522240,10.669,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:12:38,2,Svenja,Sensor 3,2.814,min,35.886,Humid,45.338,deg,524556,10.657,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:12:40,2,Svenja,Sensor 3,2.854,min,35.168,Humid,45.494,deg,526195,10.697,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:13:25,2,Svenja,Sensor 3,3.602,min,42.326,Humid,43.905,deg,512172,10.661,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:13:28,2,Svenja,Sensor 3,3.657,min,40.77,Humid,44.235,deg,515464,10.685,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:13:31,2,Svenja,Sensor 3,3.708,min,39.554,Humid,44.502,deg,518203,10.686,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:13:34,2,Svenja,Sensor 3,3.756,min,38.575,Humid,44.718,deg,520416,10.691,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:14:17,2,Svenja,Sensor 3,4.464,min,111.685,Humid,33.254,deg,388935,10.675,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:14:19,2,Svenja,Sensor 3,4.509,min,112.666,Humid,33.142,deg,387455,10.688,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:14:22,2,Svenja,Sensor 3,4.558,min,113.925,Humid,33.013,deg,385838,10.669,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:14:25,2,Svenja,Sensor 3,4.6,min,114.799,Humid,32.918,deg,384673,10.672,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:15:06,2,Svenja,Sensor 3,5.285,min,143.317,Humid,30.181,deg,350051,10.667,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:15:10,2,Svenja,Sensor 3,5.35,min,142.541,Humid,30.236,deg,350767,10.7,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:15:13,2,Svenja,Sensor 3,5.406,min,142.146,Humid,30.275,deg,351284,10.687,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:15:17,2,Svenja,Sensor 3,5.461,min,141.716,Humid,30.311,deg,351807,10.691,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:16:00,2,Svenja,Sensor 3,6.191,min,50.264,Humid,42.275,deg,497025,10.669,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:16:04,2,Svenja,Sensor 3,6.246,min,45.888,Humid,43.156,deg,506611,10.664,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:16:07,2,Svenja,Sensor 3,6.306,min,41.715,Humid,44.023,deg,515962,10.71,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:16:11,2,Svenja,Sensor 3,6.361,min,38.455,Humid,44.748,deg,523413,10.68,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:17:31,2,Svenja,Sensor 3,7.705,min,14.21,Humid,51.044,deg,585515,10.665,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:17:34,2,Svenja,Sensor 3,7.756,min,13.158,Humid,51.361,deg,588325,10.67,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:17:38,2,Svenja,Sensor 3,7.811,min,12.222,Humid,51.646,deg,591005,10.68,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:17:41,2,Svenja,Sensor 3,7.86,min,11.45,Humid,51.885,deg,593216,10.678,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:18:36,2,Svenja,Sensor 3,8.791,min,64.589,Humid,39.663,deg,468543,10.682,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:18:39,2,Svenja,Sensor 3,8.835,min,63.455,Humid,39.859,deg,470775,10.671,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:18:42,2,Svenja,Sensor 3,8.884,min,62.367,Humid,40.043,deg,472962,10.68,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:18:45,2,Svenja,Sensor 3,8.929,min,61.561,Humid,40.188,deg,474644,10.664,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:19:25,2,Svenja,Sensor 3,9.594,min,48.569,Humid,42.608,deg,502743,10.678,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:19:27,2,Svenja,Sensor 3,9.638,min,47.087,Humid,42.908,deg,506030,10.674,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:19:30,2,Svenja,Sensor 3,9.689,min,45.444,Humid,43.243,deg,509556,10.68,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:19:34,2,Svenja,Sensor 3,9.75,min,43.688,Humid,43.598,deg,513235,10.723,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:20:15,2,Svenja,Sensor 3,10.441,min,58.555,Humid,40.723,deg,482402,10.653,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:20:18,2,Svenja,Sensor 3,10.489,min,58.062,Humid,40.806,deg,483328,10.672,1016,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:20:21,2,Svenja,Sensor 3,10.53,min,57.73,Humid,40.866,deg,484022,10.672,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/03/2018,10:20:24,2,Svenja,Sensor 3,10.577,min,57.432,Humid,40.925,deg,484576,10.657,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
