Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/01/2018,4:14:35,2,Svenja,Sensor 3,3.769,min,143.847,Humid,30.038,deg,222156,10.929,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:16:00,2,Svenja,Sensor 3,5.185,min,117.944,Humid,32.49,deg,243927,10.929,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:16:05,2,Svenja,Sensor 3,5.267,min,116.153,Humid,32.676,deg,245497,10.935,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:16:10,2,Svenja,Sensor 3,5.351,min,114.953,Humid,32.807,deg,246604,10.926,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:16:15,2,Svenja,Sensor 3,5.427,min,114.344,Humid,32.87,deg,247194,10.933,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:17:11,2,Svenja,Sensor 3,6.365,min,117.312,Humid,32.556,deg,245900,10.929,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:17:16,2,Svenja,Sensor 3,6.448,min,115.947,Humid,32.701,deg,247114,10.927,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:17:21,2,Svenja,Sensor 3,6.523,min,114.921,Humid,32.805,deg,248015,10.941,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:17:24,2,Svenja,Sensor 3,6.583,min,114.292,Humid,32.88,deg,248640,10.92,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:18:22,2,Svenja,Sensor 3,7.553,min,142.225,Humid,30.187,deg,227064,10.905,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:18:27,2,Svenja,Sensor 3,7.628,min,142.48,Humid,30.164,deg,226928,10.907,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:18:31,2,Svenja,Sensor 3,7.695,min,142.662,Humid,30.152,deg,226911,10.897,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:18:35,2,Svenja,Sensor 3,7.766,min,142.916,Humid,30.125,deg,226716,10.911,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:20:02,2,Svenja,Sensor 3,9.218,min,124.445,Humid,31.836,deg,242472,10.908,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:20:06,2,Svenja,Sensor 3,9.28,min,122.908,Humid,31.988,deg,243762,10.912,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:20:10,2,Svenja,Sensor 3,9.345,min,121.463,Humid,32.13,deg,244950,10.923,1014,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:20:14,2,Svenja,Sensor 3,9.419,min,120.041,Humid,32.286,deg,246288,10.894,1014,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:21:53,2,Svenja,Sensor 3,11.057,min,35.861,Humid,45.275,deg,346089,10.926,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:21:58,2,Svenja,Sensor 3,11.138,min,34.852,Humid,45.521,deg,347978,10.882,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:22:02,2,Svenja,Sensor 3,11.214,min,32.549,Humid,46.063,deg,351832,10.903,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:22:06,2,Svenja,Sensor 3,11.287,min,28.246,Humid,47.125,deg,358758,10.91,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:23:24,2,Svenja,Sensor 3,12.577,min,116.066,Humid,32.687,deg,251916,10.93,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:23:28,2,Svenja,Sensor 3,12.642,min,117.712,Humid,32.516,deg,250541,10.924,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:23:31,2,Svenja,Sensor 3,12.692,min,118.741,Humid,32.411,deg,249656,10.919,1014,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:23:34,2,Svenja,Sensor 3,12.746,min,119.802,Humid,32.313,deg,248878,10.886,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:24:24,2,Svenja,Sensor 3,13.587,min,81.877,Humid,36.887,deg,287709,10.947,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:24:29,2,Svenja,Sensor 3,13.664,min,80.26,Humid,37.13,deg,289541,10.918,1014,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:24:33,2,Svenja,Sensor 3,13.736,min,78.987,Humid,37.315,deg,291065,10.92,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:24:38,2,Svenja,Sensor 3,13.819,min,77.81,Humid,37.497,deg,292607,10.896,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:25:40,2,Svenja,Sensor 3,14.843,min,89.594,Humid,35.843,deg,280961,10.892,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:25:44,2,Svenja,Sensor 3,14.911,min,89.421,Humid,35.868,deg,281232,10.887,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:25:47,2,Svenja,Sensor 3,14.967,min,89.308,Humid,35.879,deg,281217,10.899,1014,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,4:25:51,2,Svenja,Sensor 3,15.029,min,89.259,Humid,35.893,deg,281435,10.877,1013,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
