Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
09/30/2018,22:05:35,2,Svenja,Sensor 3,0,min,158.482,Humid,28.821,deg,160410,10.994,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:05:38,2,Svenja,Sensor 3,0.051,min,155.179,Humid,29.076,deg,161941,11.006,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:05:42,2,Svenja,Sensor 3,0.117,min,151.782,Humid,29.355,deg,163629,10.988,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:05:45,2,Svenja,Sensor 3,0.166,min,149.593,Humid,29.533,deg,164692,10.991,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:13,2,Svenja,Sensor 3,0.635,min,127.227,Humid,31.53,deg,177276,11,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:16,2,Svenja,Sensor 3,0.683,min,125.288,Humid,31.719,deg,178346,11.002,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:18,2,Svenja,Sensor 3,0.731,min,123.803,Humid,31.86,deg,179293,11.018,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:21,2,Svenja,Sensor 3,0.772,min,122.783,Humid,31.964,deg,179873,11.013,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:51,2,Svenja,Sensor 3,1.273,min,120.738,Humid,32.167,deg,181686,11.024,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:54,2,Svenja,Sensor 3,1.328,min,117.181,Humid,32.538,deg,184004,11.018,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:06:57,2,Svenja,Sensor 3,1.372,min,114.852,Humid,32.786,deg,185515,11.015,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:07:00,2,Svenja,Sensor 3,1.417,min,112.927,Humid,32.997,deg,186810,11.006,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:07:27,2,Svenja,Sensor 3,1.868,min,154.051,Humid,29.16,deg,163750,11.021,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:07:30,2,Svenja,Sensor 3,1.918,min,155.393,Humid,29.05,deg,163108,11.03,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:07:32,2,Svenja,Sensor 3,1.96,min,156.108,Humid,28.99,deg,162709,11.039,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:07:35,2,Svenja,Sensor 3,2.008,min,156.928,Humid,28.927,deg,162369,11.036,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:02,2,Svenja,Sensor 3,2.456,min,143.229,Humid,30.073,deg,169853,10.98,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:04,2,Svenja,Sensor 3,2.487,min,141.386,Humid,30.225,deg,170796,11.002,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:06,2,Svenja,Sensor 3,2.519,min,139.835,Humid,30.363,deg,171648,10.998,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:08,2,Svenja,Sensor 3,2.559,min,137.974,Humid,30.517,deg,172617,11.029,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:37,2,Svenja,Sensor 3,3.033,min,145.591,Humid,29.862,deg,169157,11.005,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:39,2,Svenja,Sensor 3,3.071,min,143.497,Humid,30.051,deg,170410,10.977,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:41,2,Svenja,Sensor 3,3.113,min,141.176,Humid,30.229,deg,171622,11.041,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:08:44,2,Svenja,Sensor 3,3.158,min,139.578,Humid,30.392,deg,172757,10.981,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:12,2,Svenja,Sensor 3,3.62,min,173.971,Humid,27.683,deg,157883,10.985,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:15,2,Svenja,Sensor 3,3.665,min,173.976,Humid,27.666,deg,157787,11.031,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:17,2,Svenja,Sensor 3,3.704,min,174.06,Humid,27.665,deg,157828,11.017,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:19,2,Svenja,Sensor 3,3.742,min,174.083,Humid,27.67,deg,157892,10.999,1017,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:41,2,Svenja,Sensor 3,4.1,min,140.683,Humid,30.291,deg,175303,10.991,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:44,2,Svenja,Sensor 3,4.15,min,136.298,Humid,30.682,deg,177880,10.991,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:47,2,Svenja,Sensor 3,4.2,min,132.403,Humid,31.024,deg,180142,11.036,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,22:09:49,2,Svenja,Sensor 3,4.246,min,129.794,Humid,31.283,deg,181886,11,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
