Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
10/01/2018,10:11:16,2,Svenja,Sensor 3,0,min,130.819,Humid,31.234,deg,253402,10.87,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:11:18,2,Svenja,Sensor 3,0.04,min,127.394,Humid,31.548,deg,256105,10.907,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:11:21,2,Svenja,Sensor 3,0.077,min,124.831,Humid,31.811,deg,258321,10.875,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:11:22,2,Svenja,Sensor 3,0.109,min,122.738,Humid,32.017,deg,260081,10.882,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:03,2,Svenja,Sensor 3,0.791,min,95.273,Humid,35.115,deg,288260,10.873,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:05,2,Svenja,Sensor 3,0.822,min,93.48,Humid,35.336,deg,290216,10.893,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:07,2,Svenja,Sensor 3,0.848,min,92.212,Humid,35.5,deg,291656,10.892,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:08,2,Svenja,Sensor 3,0.87,min,91.148,Humid,35.632,deg,292797,10.912,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:50,2,Svenja,Sensor 3,1.562,min,70.575,Humid,38.617,deg,318641,10.875,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:51,2,Svenja,Sensor 3,1.592,min,69.877,Humid,38.727,deg,319569,10.88,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:54,2,Svenja,Sensor 3,1.626,min,69.137,Humid,38.838,deg,320468,10.905,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:12:55,2,Svenja,Sensor 3,1.655,min,68.652,Humid,38.924,deg,321305,10.882,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:13:22,2,Svenja,Sensor 3,2.105,min,114.934,Humid,32.831,deg,270198,10.869,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:13:24,2,Svenja,Sensor 3,2.14,min,115.497,Humid,32.762,deg,269645,10.893,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:13:27,2,Svenja,Sensor 3,2.176,min,116.166,Humid,32.698,deg,269122,10.874,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:13:28,2,Svenja,Sensor 3,2.209,min,116.721,Humid,32.642,deg,268713,10.867,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:14:16,2,Svenja,Sensor 3,2.998,min,87.83,Humid,36.097,deg,300185,10.845,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:14:18,2,Svenja,Sensor 3,3.026,min,87.067,Humid,36.202,deg,301085,10.841,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
10/01/2018,10:14:19,2,Svenja,Sensor 3,3.051,min,86.332,Humid,36.297,deg,301878,10.856,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
