Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
09/30/2018,10:32:08,2,Svenja,Sensor 3,7.172,min,159.183,Humid,28.826,deg,205325,10.834,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:35:26,2,Svenja,Sensor 3,10.481,min,16.813,Humid,50.251,deg,370112,10.824,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:35:30,2,Svenja,Sensor 3,10.536,min,16.875,Humid,50.233,deg,370020,10.823,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:35:33,2,Svenja,Sensor 3,10.586,min,16.887,Humid,50.233,deg,370088,10.801,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:35:36,2,Svenja,Sensor 3,10.647,min,16.944,Humid,50.216,deg,370271,10.804,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:36:30,2,Svenja,Sensor 3,11.536,min,175.253,Humid,27.656,deg,205341,10.814,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:36:35,2,Svenja,Sensor 3,11.623,min,173.936,Humid,27.746,deg,206338,10.819,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:36:40,2,Svenja,Sensor 3,11.711,min,173.037,Humid,27.805,deg,206986,10.831,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:36:44,2,Svenja,Sensor 3,11.783,min,172.562,Humid,27.847,deg,207482,10.808,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:14,2,Svenja,Sensor 3,12.27,min,152.108,Humid,29.388,deg,222088,10.827,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:18,2,Svenja,Sensor 3,12.343,min,146.922,Humid,29.816,deg,225923,10.826,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:22,2,Svenja,Sensor 3,12.41,min,143.893,Humid,30.075,deg,228140,10.822,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:27,2,Svenja,Sensor 3,12.489,min,141.221,Humid,30.301,deg,230221,10.836,1018,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:50,2,Svenja,Sensor 3,12.884,min,143.942,Humid,30.085,deg,229432,10.783,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:37:56,2,Svenja,Sensor 3,12.971,min,142.789,Humid,30.167,deg,230362,10.83,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:38:02,2,Svenja,Sensor 3,13.071,min,142.26,Humid,30.219,deg,230992,10.813,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,10:38:16,2,Svenja,Sensor 3,13.303,min,141.617,Humid,30.281,deg,231728,10.797,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
