Date,Time,Channel,User,Sensor_Name,delta_t,Time_Unit,Value,Mode,Phase,Phase_Unit,Amplitude,Temp,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,O2Cal2nd,Cal2nd,Cal2nd_Unit,T2nd,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent
09/30/2018,16:07:22,2,Svenja,Sensor 3,0,min,195.433,Humid,26.28,deg,132775,10.972,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:25,2,Svenja,Sensor 3,0.056,min,185.857,Humid,26.917,deg,136336,10.885,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:29,2,Svenja,Sensor 3,0.118,min,177.662,Humid,27.447,deg,139320,10.932,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:33,2,Svenja,Sensor 3,0.188,min,170.605,Humid,27.929,deg,142031,10.965,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:49,2,Svenja,Sensor 3,0.462,min,149.647,Humid,29.546,deg,151368,10.944,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:53,2,Svenja,Sensor 3,0.518,min,144.314,Humid,29.999,deg,153915,10.929,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:07:57,2,Svenja,Sensor 3,0.582,min,140.177,Humid,30.354,deg,155802,10.941,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:01,2,Svenja,Sensor 3,0.649,min,137.174,Humid,30.621,deg,157286,10.942,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:17,2,Svenja,Sensor 3,0.928,min,135.032,Humid,30.821,deg,158766,10.928,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:23,2,Svenja,Sensor 3,1.023,min,130.049,Humid,31.27,deg,161329,10.97,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:30,2,Svenja,Sensor 3,1.133,min,126.928,Humid,31.58,deg,163083,10.943,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:36,2,Svenja,Sensor 3,1.236,min,124.758,Humid,31.799,deg,164344,10.928,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:08:56,2,Svenja,Sensor 3,1.566,min,157.609,Humid,28.911,deg,148375,10.935,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:09:03,2,Svenja,Sensor 3,1.682,min,166.909,Humid,28.206,deg,144357,10.94,1020,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
09/30/2018,16:09:10,2,Svenja,Sensor 3,1.802,min,173.139,Humid,27.761,deg,141842,10.932,1019,hPa,35,pmil,0,55.58,deg,20,100,21.74,deg,20,986,hPa,0.831,-0.00929,0.000343,-0.00019,0,13.46,Humid,68.25,0,5
